AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG
4,230601,ต. เกาะหมาก,Ko Mak,2306,อ. เกาะกูด,Ko Kut,23,จ. ตราด,Trat,11.808,102.455
4,840301,ต. ดอนสัก,Don Sak,8403,อ. ดอนสัก,Don Sak,84,จ. สุราษฎร์ธานี,Surat Thani,9.352,99.683
4,830105,ต. รัษฎา,,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,7.834,98.423
4,210305,ต. กร่ำ,Kram,2103,อ. แกลง,Klaeng,21,จ. ระยอง,Rayong,12.599,101.691
4,920501,ต. บ่อหิน,Bo Hin,9205,อ. สิเกา,Sikao,92,จ. ตรัง,Trang,7.559,99.288
4,920213,ต. เกาะลิบง,Ko Libong,9202,อ. กันตัง,Kantang,92,จ. ตรัง,Trang,7.380,99.248
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.732,99.706
4,100106,แขวง เสาชิงช้า,Sao Chingcha,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.753,100.500
4,830107,ต. ราไวย์,Rawai,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,7.747,98.301
4,820603,ต. เกาะพระทอง,Ko Phra Thong,8206,อ. คุระบุรี,Khura Buri,82,จ. พังงา,Phang-nga,8.519,97.647
4,100105,แขวง ศาลเจ้าพ่อเสือ,San Chaopho Suea,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.754,100.497
4,220607,ต. บางกะไชย,Bang Kachai,2206,อ. แหลมสิงห์,Laem Sing,22,จ. จันทบุรี,Chanthaburi,12.463,102.023
4,200905,ต. แสมสาร,Samae San,2009,อ. สัตหีบ,Sattahip,20,จ. ชลบุรี,Chon Buri,12.572,100.932
4,230601,ต. เกาะหมาก,Ko Mak,2306,อ. เกาะกูด,Ko Kut,23,จ. ตราด,Trat,11.799,102.451
4,810105,ต. เขาคราม,Khao Khram,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,8.217,98.725
4,200901,ต. สัตหีบ,Sattahip,2009,อ. สัตหีบ,Sattahip,20,จ. ชลบุรี,Chon Buri,12.617,100.881
4,860116,ต. หาดทรายรี,Hat Sai Ri,8601,อ. เมืองชุมพร,Mueang Chumphon,86,จ. ชุมพร,Chumphon,10.376,99.322
4,820603,ต. เกาะพระทอง,Ko Phra Thong,8206,อ. คุระบุรี,Khura Buri,82,จ. พังงา,Phang-nga,8.569,97.636
4,920501,ต. บ่อหิน,Bo Hin,9205,อ. สิเกา,Sikao,92,จ. ตรัง,Trang,7.547,99.279
4,850109,ต. เกาะพยาม,Ko Phayam,8501,อ. เมืองระนอง,Mueang Ranong,85,จ. ระนอง,Ranong,9.717,98.423
4,840501,ต. เกาะพะงัน,Ko Pha-Ngan,8405,อ. เกาะพะงัน,Ko Pha-ngan,84,จ. สุราษฎร์ธานี,Surat Thani,9.709,99.973
4,820203,ต. พรุใน,Phru Nai,8202,อ. เกาะยาว,Ko Yao,82,จ. พังงา,Phang-nga,7.892,98.581
4,100108,แขวง ตลาดยอด,Talat Yot,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.760,100.498
4,210305,ต. กร่ำ,Kram,2103,อ. แกลง,Klaeng,21,จ. ระยอง,Rayong,12.569,101.700
4,920414,ต. เกาะค้างคาว,,9204,อ. ปะเหลียน,Palian,92,จ. ตรัง,Trang,7.152,99.651
4,860116,ต. หาดทรายรี,Hat Sai Ri,8601,อ. เมืองชุมพร,Mueang Chumphon,86,จ. ชุมพร,Chumphon,10.323,99.280
4,810116,ต. อ่าวนาง,Ao Nang,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,7.821,98.774
4,820603,ต. เกาะพระทอง,Ko Phra Thong,8206,อ. คุระบุรี,Khura Buri,82,จ. พังงา,Phang-nga,9.477,97.904
4,810802,ต. เกาะศรีบอยา,Ko Si Boya,8108,อ. เหนือคลอง,Nuea Khlong,81,จ. กระบี่,Krabi,7.801,98.995
4,220314,ต. คลองขุด,Khlong Khut,2203,อ. ท่าใหม่,Tha Mai,22,จ. จันทบุรี,Chanthaburi,12.512,101.950
4,921003,ต. ตะเสะ,Tase,9210,อ. หาดสำราญ,Hat Samran,92,จ. ตรัง,Trang,7.118,99.426
4,860304,ต. ชุมโค,Chum Kho,8603,อ. ปะทิว,Pathio,86,จ. ชุมพร,Chumphon,10.701,99.410
4,100103,แขวง วัดราชบพิธ,Wat Ratchabophit,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.750,100.499
4,200901,ต. สัตหีบ,Sattahip,2009,อ. สัตหีบ,Sattahip,20,จ. ชลบุรี,Chon Buri,12.676,100.823
4,830301,ต. เทพกระษัตรี,Thep Krasattri,8303,อ. ถลาง,Thalang,83,จ. ภูเก็ต,Phuket,8.108,98.405
4,810802,ต. เกาะศรีบอยา,Ko Si Boya,8108,อ. เหนือคลอง,Nuea Khlong,81,จ. กระบี่,Krabi,7.869,99.044
4,860801,ต. ปากตะโก,Pak Tako,8608,อ. ทุ่งตะโก,Thung Tako,86,จ. ชุมพร,Chumphon,10.145,99.178
4,810802,ต. เกาะศรีบอยา,Ko Si Boya,8108,อ. เหนือคลอง,Nuea Khlong,81,จ. กระบี่,Krabi,7.808,98.991
4,810106,ต. เขาทอง,Khao Thong,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,8.106,98.707
4,810116,ต. อ่าวนาง,Ao Nang,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,7.817,98.795
4,810802,ต. เกาะศรีบอยา,Ko Si Boya,8108,อ. เหนือคลอง,Nuea Khlong,81,จ. กระบี่,Krabi,7.879,99.046
4,840401,ต. อ่างทอง,Ang Thong,8404,อ. เกาะสมุย,Ko Samui,84,จ. สุราษฎร์ธานี,Surat Thani,9.446,99.652
4,830304,ต. ป่าคลอก,Pa Khlok,8303,อ. ถลาง,Thalang,83,จ. ภูเก็ต,Phuket,8.028,98.461
4,810106,ต. เขาทอง,Khao Thong,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,8.120,98.678
4,810505,ต. อ่าวลึกน้อย,Ao Luek Noi,8105,อ. อ่าวลึก,Ao Luek,81,จ. กระบี่,Krabi,8.297,98.694
4,840401,ต. อ่างทอง,Ang Thong,8404,อ. เกาะสมุย,Ko Samui,84,จ. สุราษฎร์ธานี,Surat Thani,9.783,99.673
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.694,99.858
4,920401,ต. ท่าข้าม,Tha Kham,9204,อ. ปะเหลียน,Palian,92,จ. ตรัง,Trang,7.127,99.699
4,840501,ต. เกาะพะงัน,Ko Pha-Ngan,8405,อ. เกาะพะงัน,Ko Pha-ngan,84,จ. สุราษฎร์ธานี,Surat Thani,9.706,99.948
4,810303,ต. เกาะกลาง,Ko Klang,8103,อ. เกาะลันตา,Ko Lanta,81,จ. กระบี่,Krabi,7.746,99.126
4,810802,ต. เกาะศรีบอยา,Ko Si Boya,8108,อ. เหนือคลอง,Nuea Khlong,81,จ. กระบี่,Krabi,7.847,98.983
4,100104,แขวง สำราญราษฎร์,Samran Rat,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.751,100.503
4,840406,ต. บ่อผุด,Bo Phut,8404,อ. เกาะสมุย,Ko Samui,84,จ. สุราษฎร์ธานี,Surat Thani,9.539,100.081
4,820603,ต. เกาะพระทอง,Ko Phra Thong,8206,อ. คุระบุรี,Khura Buri,82,จ. พังงา,Phang-nga,8.828,97.802
4,810304,ต. คลองยาง,Khlong Yang,8103,อ. เกาะลันตา,Ko Lanta,81,จ. กระบี่,Krabi,7.855,99.053
4,810301,ต. เกาะลันตาใหญ่,Ko Lanta Yai,8103,อ. เกาะลันตา,Ko Lanta,81,จ. กระบี่,Krabi,7.496,99.120
4,921003,ต. ตะเสะ,Tase,9210,อ. หาดสำราญ,Hat Samran,92,จ. ตรัง,Trang,7.108,99.428
4,810105,ต. เขาคราม,Khao Khram,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,8.217,98.730
4,230701,ต. เกาะช้าง,Ko Chang,2307,อ. เกาะช้าง,Ko Chang,23,จ. ตราด,Trat,12.161,102.247
4,200904,ต. บางเสร่,Bang Sare,2009,อ. สัตหีบ,Sattahip,20,จ. ชลบุรี,Chon Buri,12.761,100.844
4,850109,ต. เกาะพยาม,Ko Phayam,8501,อ. เมืองระนอง,Mueang Ranong,85,จ. ระนอง,Ranong,9.782,98.447
4,220602,ต. เกาะเปริด,Ko Proet,2206,อ. แหลมสิงห์,Laem Sing,22,จ. จันทบุรี,Chanthaburi,12.409,102.122
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.543,99.261
4,850109,ต. เกาะพยาม,Ko Phayam,8501,อ. เมืองระนอง,Mueang Ranong,85,จ. ระนอง,Ranong,9.736,98.486
4,840401,ต. อ่างทอง,Ang Thong,8404,อ. เกาะสมุย,Ko Samui,84,จ. สุราษฎร์ธานี,Surat Thani,9.667,99.666
4,810106,ต. เขาทอง,Khao Thong,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,8.101,98.690
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.716,99.887
4,850109,ต. เกาะพยาม,Ko Phayam,8501,อ. เมืองระนอง,Mueang Ranong,85,จ. ระนอง,Ranong,9.866,98.472
4,840403,ต. ตลิ่งงาม,Taling Ngam,8404,อ. เกาะสมุย,Ko Samui,84,จ. สุราษฎร์ธานี,Surat Thani,9.310,99.892
4,210305,ต. กร่ำ,Kram,2103,อ. แกลง,Klaeng,21,จ. ระยอง,Rayong,12.611,101.687
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.521,99.699
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.523,99.692
4,100109,แขวง ชนะสงคราม,Chana Songkhram,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.762,100.495
4,850109,ต. เกาะพยาม,Ko Phayam,8501,อ. เมืองระนอง,Mueang Ranong,85,จ. ระนอง,Ranong,9.769,98.464
4,840403,ต. ตลิ่งงาม,Taling Ngam,8404,อ. เกาะสมุย,Ko Samui,84,จ. สุราษฎร์ธานี,Surat Thani,9.314,99.913
4,840401,ต. อ่างทอง,Ang Thong,8404,อ. เกาะสมุย,Ko Samui,84,จ. สุราษฎร์ธานี,Surat Thani,9.679,99.681
4,830107,ต. ราไวย์,Rawai,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,7.760,98.392
4,850501,ต. นาคา,Nakha,8505,อ. สุขสำราญ,Suk Samran,85,จ. ระนอง,Ranong,9.514,98.360
4,100204,แขวง สี่แยกมหานาค,Si Yaek Maha Nak,1002,เขต ดุสิต,Dusit,10,กรุงเทพมหานคร,Bangkok,13.758,100.517
4,810505,ต. อ่าวลึกน้อย,Ao Luek Noi,8105,อ. อ่าวลึก,Ao Luek,81,จ. กระบี่,Krabi,8.294,98.699
4,830107,ต. ราไวย์,Rawai,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,7.757,98.331
4,810302,ต. เกาะลันตาน้อย,Ko Lanta Noi,8103,อ. เกาะลันตา,Ko Lanta,81,จ. กระบี่,Krabi,7.613,99.149
4,820603,ต. เกาะพระทอง,Ko Phra Thong,8206,อ. คุระบุรี,Khura Buri,82,จ. พังงา,Phang-nga,9.421,97.830
4,230601,ต. เกาะหมาก,Ko Mak,2306,อ. เกาะกูด,Ko Kut,23,จ. ตราด,Trat,11.774,102.392
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.698,99.841
4,840403,ต. ตลิ่งงาม,Taling Ngam,8404,อ. เกาะสมุย,Ko Samui,84,จ. สุราษฎร์ธานี,Surat Thani,9.370,99.977
4,850501,ต. นาคา,Nakha,8505,อ. สุขสำราญ,Suk Samran,85,จ. ระนอง,Ranong,9.569,98.384
4,810118,ต. คลองประสงค์,Khlong Prasong,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,7.972,98.809
4,100804,แขวง บ้านบาตร,,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattruphai,10,กรุงเทพมหานคร,Bangkok,13.752,100.507
4,830107,ต. ราไวย์,Rawai,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,7.485,98.316
4,830304,ต. ป่าคลอก,Pa Khlok,8303,อ. ถลาง,Thalang,83,จ. ภูเก็ต,Phuket,8.060,98.446
4,850105,ต. ปากน้ำ,Pak Nam,8501,อ. เมืองระนอง,Mueang Ranong,85,จ. ระนอง,Ranong,9.902,98.512
4,810304,ต. คลองยาง,Khlong Yang,8103,อ. เกาะลันตา,Ko Lanta,81,จ. กระบี่,Krabi,7.833,99.020
4,100110,แขวง บ้านพานถม,Ban Phan Thom,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.762,100.503
4,830105,ต. รัษฎา,,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,7.829,98.415
4,850105,ต. ปากน้ำ,Pak Nam,8501,อ. เมืองระนอง,Mueang Ranong,85,จ. ระนอง,Ranong,9.931,98.483
4,101303,แขวง ตลาดน้อย,,1013,เขต สัมพันธวงศ์,Samphanthawong,10,กรุงเทพมหานคร,Bangkok,13.734,100.513
4,100802,แขวง วัดเทพศิรินทร์,,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattruphai,10,กรุงเทพมหานคร,Bangkok,13.749,100.512
4,100111,แขวง บางขุนพรหม,Bang Khun Phrom,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.765,100.505
4,200103,ต. บ้านโขด,Ban Khot,2001,อ. เมืองชลบุรี,Mueang Chon Buri,20,จ. ชลบุรี,Chon Buri,13.376,100.990
4,850502,ต. กำพวน,Kamphuan,8505,อ. สุขสำราญ,Suk Samran,85,จ. ระนอง,Ranong,9.436,98.352
4,920504,ต. ไม้ฝาด,Mai Fat,9205,อ. สิเกา,Sikao,92,จ. ตรัง,Trang,7.494,99.302
4,100805,แขวง วัดโสมนัส,,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattruphai,10,กรุงเทพมหานคร,Bangkok,13.759,100.511
4,200905,ต. แสมสาร,Samae San,2009,อ. สัตหีบ,Sattahip,20,จ. ชลบุรี,Chon Buri,12.521,100.970
4,101302,แขวง สัมพันธวงศ์,,1013,เขต สัมพันธวงศ์,Samphanthawong,10,กรุงเทพมหานคร,Bangkok,13.739,100.511
4,810118,ต. คลองประสงค์,Khlong Prasong,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,7.954,98.806
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.709,99.894
4,100107,แขวง บวรนิเวศ,Bowon Niwet,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.757,100.501
4,100405,แขวง สี่พระยา,,1004,เขต บางรัก,Bang Rak,10,กรุงเทพมหานคร,Bangkok,13.725,100.514
4,830103,ต. เกาะแก้ว,Ko Kaeo,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,7.953,98.451
4,101301,แขวง จักรวรรดิ,,1013,เขต สัมพันธวงศ์,Samphanthawong,10,กรุงเทพมหานคร,Bangkok,13.741,100.504
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.584,99.455
4,100112,แขวง วัดสามพระยา,Wat Sam Phraya,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.768,100.499
4,810106,ต. เขาทอง,Khao Thong,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,8.079,98.677
4,200901,ต. สัตหีบ,Sattahip,2009,อ. สัตหีบ,Sattahip,20,จ. ชลบุรี,Chon Buri,12.644,100.889
4,860408,ต. บางน้ำจืด,Bang Nam Chuet,8604,อ. หลังสวน,Lang Suan,86,จ. ชุมพร,Chumphon,10.051,99.188
4,100803,แขวง คลองมหานาค,,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattruphai,10,กรุงเทพมหานคร,Bangkok,13.753,100.513
